ImagePath,Layer_1_True,Layer_1_ans,Layer_2_True,Layer_2_ans,Layer_3_True,Layer_3_ans,sub_class,subtwo_class,super_class
CF DEFECT@NP@CF@CF_20221021_BAPA6HJ-1-3.jpg,CF,CF,NP,NP,CF DEFECT,CF DEFECT,"['NP', 'UP', 'INT', 'OP']","['CF DEFECT', 'PI SPOT-WITH PAR', 'ESD', 'ITO-RESIDUE-T', 'LIGHT METAL']","['CF', 'TFT']"
CF REPAIR FAIL@NP@CF@CF_20220827_B83V7FA-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'INT', 'UP', 'OP']","['CF REPAIR FAIL', 'CF PS DEFORMATION', 'PV-HOLE-T', 'GLASS CULLET', 'ESD']","['CF', 'TFT']"
GLASS BROKEN@INT@TFT@Cell_20220821_B74J2DJ-2-1.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'OP', 'NP', 'UP']","['GLASS BROKEN', 'PV-HOLE-T', 'CF PS DEFORMATION', 'FIBER', 'POLYMER']","['TFT', 'CF']"
ITO-RESIDUE-T@NP@TFT@Array_20220913_B81B3AA-1-3.jpg,TFT,TFT,NP,NP,ITO-RESIDUE-T,ITO-RESIDUE-T,"['NP', 'OP', 'INT', 'UP']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'AS-RESIDUE-E', 'POLYMER', 'CF PS DEFORMATION']","['TFT', 'CF']"
AS-RESIDUE-E@NP@TFT@Array_20220805_B55S3CB-1-1.jpg,TFT,TFT,NP,NP,AS-RESIDUE-E,AS-RESIDUE-E,"['NP', 'UP', 'INT', 'OP']","['AS-RESIDUE-E', 'FIBER', 'ITO-RESIDUE-T', 'CF PS DEFORMATION', 'CF DEFECT']","['TFT', 'CF']"
POLYMER@OP@CF@Cell_20221102_B94M1ZF-1-3.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'NP', 'INT', 'UP']","['POLYMER', 'M1-ABNORMAL', 'FIBER', 'CF PS DEFORMATION', 'ITO-RESIDUE-T']","['CF', 'TFT']"
POLYMER@OP@TFT@Cell_20220508_B4WL2WG-1-1.jpg,TFT,TFT,OP,OP,POLYMER,POLYMER,"['OP', 'INT', 'UP', 'NP']","['POLYMER', 'FIBER', 'CF DEFECT', 'CF PS DEFORMATION', 'ESD']","['TFT', 'CF']"
PV-HOLE-T@NP@TFT@Array_20220829_B6615UP-1-3.jpg,TFT,TFT,NP,NP,PV-HOLE-T,PV-HOLE-T,"['NP', 'UP', 'INT', 'OP']","['PV-HOLE-T', 'ITO-RESIDUE-T', 'CF REPAIR FAIL', 'ESD', 'FIBER']","['TFT', 'CF']"
PI SPOT-WITH PAR@UP@CF@Cell_20220517_B51F94J-1-3.jpg,CF,CF,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'INT', 'OP', 'NP']","['PI SPOT-WITH PAR', 'POLYMER', 'GLASS BROKEN', 'GLASS CULLET', 'ESD']","['CF', 'TFT']"
CF PS DEFORMATION@NP@CF@CF_20220512_B4XG4HA-1-3.jpg,CF,CF,NP,NP,CF PS DEFORMATION,CF PS DEFORMATION,"['NP', 'OP', 'INT', 'UP']","['CF PS DEFORMATION', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'AS-RESIDUE-E', 'LIGHT METAL']","['CF', 'TFT']"
LIGHT METAL@UP@CF@Cell_20220611_B4YP7UK-1-1.jpg,CF,CF,UP,UP,LIGHT METAL,LIGHT METAL,"['UP', 'NP', 'INT', 'OP']","['LIGHT METAL', 'FIBER', 'PV-HOLE-T', 'CF REPAIR FAIL', 'M1-ABNORMAL']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220726_B64F6AD-1-3.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'NP', 'INT', 'OP']","['PI SPOT-WITH PAR', 'POLYMER', 'PV-HOLE-T', 'AS-RESIDUE-E', 'ESD']","['TFT', 'CF']"
POLYMER@OP@CF@Cell_20220528_B5197XB-1-4.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'INT', 'UP', 'NP']","['POLYMER', 'FIBER', 'M1-ABNORMAL', 'PV-HOLE-T', 'PI SPOT-WITH PAR']","['CF', 'TFT']"
PV-HOLE-T@NP@TFT@Array_20220809_B4WA4XB-1-2.jpg,TFT,TFT,NP,NP,PV-HOLE-T,PV-HOLE-T,"['NP', 'INT', 'UP', 'OP']","['PV-HOLE-T', 'ITO-RESIDUE-T', 'CF DEFECT', 'PI SPOT-WITH PAR', 'CF REPAIR FAIL']","['TFT', 'CF']"
PV-HOLE-T@NP@TFT@Array_20220614_B4ZV81Z-1-1.jpg,TFT,TFT,NP,NP,PV-HOLE-T,PV-HOLE-T,"['NP', 'UP', 'OP', 'INT']","['PV-HOLE-T', 'ITO-RESIDUE-T', 'CF DEFECT', 'CF PS DEFORMATION', 'FIBER']","['TFT', 'CF']"
POLYMER@UP@TFT@Cell_20220729_7U2B6604J0DD-1-3.jpg,TFT,TFT,UP,UP,POLYMER,POLYMER,"['UP', 'INT', 'OP', 'NP']","['POLYMER', 'ITO-RESIDUE-T', 'FIBER', 'AS-RESIDUE-E', 'ESD']","['TFT', 'CF']"
GLASS BROKEN@INT@TFT@Cell_20220509_3J2B4P79L0CD-1-2.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'UP', 'NP', 'OP']","['GLASS BROKEN', 'CF DEFECT', 'PI SPOT-WITH PAR', 'ITO-RESIDUE-T', 'LIGHT METAL']","['TFT', 'CF']"
GLASS CULLET@OP@CF@Cell_20220912_9H2B77C0W0ED-1-2.jpg,CF,CF,OP,OP,GLASS CULLET,GLASS CULLET,"['OP', 'UP', 'NP', 'INT']","['GLASS CULLET', 'LIGHT METAL', 'AS-RESIDUE-E', 'POLYMER', 'CF DEFECT']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220919_B5481ER-1-2.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'NP', 'INT', 'OP']","['PI SPOT-WITH PAR', 'POLYMER', 'M1-ABNORMAL', 'CF PS DEFORMATION', 'AS-RESIDUE-E']","['TFT', 'CF']"
POLYMER@OP@CF@Cell_20220523_B4Z97KC-1-3.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'INT', 'UP', 'NP']","['POLYMER', 'FIBER', 'M1-ABNORMAL', 'CF PS DEFORMATION', 'AS-RESIDUE-E']","['CF', 'TFT']"
POLYMER@OP@CF@Cell_20220501_B39E6HF-1-3.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'INT', 'NP', 'UP']","['POLYMER', 'FIBER', 'CF DEFECT', 'M1-ABNORMAL', 'ITO-RESIDUE-T']","['CF', 'TFT']"
GLASS BROKEN@INT@TFT@Cell_20221030_B72D4A6-1-1.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'NP', 'OP', 'UP']","['GLASS BROKEN', 'ITO-RESIDUE-T', 'AS-RESIDUE-E', 'GLASS CULLET', 'CF REPAIR FAIL']","['TFT', 'CF']"
PV-HOLE-T@NP@TFT@Array_20220812_B74W0FL-1-3.jpg,TFT,TFT,NP,NP,PV-HOLE-T,PV-HOLE-T,"['NP', 'UP', 'OP', 'INT']","['PV-HOLE-T', 'ITO-RESIDUE-T', 'LIGHT METAL', 'FIBER', 'CF REPAIR FAIL']","['TFT', 'CF']"
PI SPOT-WITH PAR@UP@CF@Cell_20220901_B60L7GS-1-2.jpg,CF,CF,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'NP', 'INT', 'OP']","['PI SPOT-WITH PAR', 'CF REPAIR FAIL', 'CF PS DEFORMATION', 'CF DEFECT', 'GLASS CULLET']","['CF', 'TFT']"
CF DEFECT@NP@CF@CF_20221016_B92V6HG-1-3.jpg,CF,CF,NP,NP,CF DEFECT,CF DEFECT,"['NP', 'UP', 'INT', 'OP']","['CF DEFECT', 'PI SPOT-WITH PAR', 'ITO-RESIDUE-T', 'CF REPAIR FAIL', 'ESD']","['CF', 'TFT']"
POLYMER@OP@TFT@Cell_20220829_BCRN93L-1-3.jpg,TFT,TFT,OP,OP,POLYMER,POLYMER,"['OP', 'INT', 'UP', 'NP']","['POLYMER', 'ITO-RESIDUE-T', 'ESD', 'AS-RESIDUE-E', 'CF REPAIR FAIL']","['TFT', 'CF']"
CF REPAIR FAIL@NP@CF@CF_20220805_B74Y6JA-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'OP', 'INT', 'UP']","['CF REPAIR FAIL', 'PV-HOLE-T', 'M1-ABNORMAL', 'CF PS DEFORMATION', 'POLYMER']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220717_B55F0VN-1-3.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'NP', 'OP', 'INT']","['PI SPOT-WITH PAR', 'ITO-RESIDUE-T', 'AS-RESIDUE-E', 'PV-HOLE-T', 'FIBER']","['TFT', 'CF']"
GLASS BROKEN@INT@TFT@Cell_20220527_B51T7NF-3-1.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'NP', 'UP', 'OP']","['GLASS BROKEN', 'ITO-RESIDUE-T', 'POLYMER', 'CF PS DEFORMATION', 'PV-HOLE-T']","['TFT', 'CF']"
POLYMER@OP@TFT@Cell_20221011_B94P43Q-1-4.jpg,TFT,TFT,OP,OP,POLYMER,POLYMER,"['OP', 'INT', 'NP', 'UP']","['POLYMER', 'FIBER', 'PV-HOLE-T', 'PI SPOT-WITH PAR', 'AS-RESIDUE-E']","['TFT', 'CF']"
FIBER@UP@TFT@Cell_20220502_B4T37VA-1-4.jpg,TFT,TFT,UP,UP,FIBER,FIBER,"['UP', 'OP', 'INT', 'NP']","['FIBER', 'PI SPOT-WITH PAR', 'ESD', 'M1-ABNORMAL', 'CF PS DEFORMATION']","['TFT', 'CF']"
GLASS BROKEN@INT@TFT@Cell_20220818_B73Z8NK-1-1.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'NP', 'OP', 'UP']","['GLASS BROKEN', 'FIBER', 'CF PS DEFORMATION', 'GLASS CULLET', 'CF DEFECT']","['TFT', 'CF']"
FIBER@UP@TFT@Cell_20221002_B90K3FW-1-3.jpg,TFT,TFT,UP,UP,FIBER,FIBER,"['UP', 'OP', 'INT', 'NP']","['FIBER', 'LIGHT METAL', 'GLASS BROKEN', 'PV-HOLE-T', 'AS-RESIDUE-E']","['TFT', 'CF']"
M1-ABNORMAL@NP@TFT@Array_20220602_B4X46GD-1-2.jpg,TFT,TFT,NP,NP,M1-ABNORMAL,M1-ABNORMAL,"['NP', 'INT', 'UP', 'OP']","['M1-ABNORMAL', 'ITO-RESIDUE-T', 'AS-RESIDUE-E', 'PV-HOLE-T', 'CF PS DEFORMATION']","['TFT', 'CF']"
M1-ABNORMAL@NP@TFT@Array_20221009_B71T6MT-1-3.jpg,TFT,TFT,NP,NP,M1-ABNORMAL,M1-ABNORMAL,"['NP', 'UP', 'INT', 'OP']","['M1-ABNORMAL', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'AS-RESIDUE-E', 'CF PS DEFORMATION']","['TFT', 'CF']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220501_B4V791A-2-2.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'INT', 'OP', 'NP']","['PI SPOT-WITH PAR', 'FIBER', 'CF PS DEFORMATION', 'ITO-RESIDUE-T', 'CF DEFECT']","['TFT', 'CF']"
CF DEFECT@NP@CF@CF_20220516_B3AJ0SB-1-2.jpg,CF,CF,NP,NP,CF DEFECT,CF DEFECT,"['NP', 'UP', 'OP', 'INT']","['CF DEFECT', 'PV-HOLE-T', 'PI SPOT-WITH PAR', 'ITO-RESIDUE-T', 'AS-RESIDUE-E']","['CF', 'TFT']"
LIGHT METAL@UP@CF@Cell_20221020_CB2B85M4V0PB-1-4.jpg,CF,CF,UP,UP,LIGHT METAL,LIGHT METAL,"['UP', 'NP', 'INT', 'OP']","['LIGHT METAL', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'M1-ABNORMAL', 'FIBER']","['CF', 'TFT']"
M1-ABNORMAL@NP@TFT@Array_20220916_B62X0WN-1-4.jpg,TFT,TFT,NP,NP,M1-ABNORMAL,M1-ABNORMAL,"['NP', 'INT', 'UP', 'OP']","['M1-ABNORMAL', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'CF REPAIR FAIL', 'ESD']","['TFT', 'CF']"
CF DEFECT@NP@CF@CF_20221028_BANK5JN-1-3.jpg,CF,CF,NP,NP,CF DEFECT,CF DEFECT,"['NP', 'INT', 'OP', 'UP']","['CF DEFECT', 'PI SPOT-WITH PAR', 'CF REPAIR FAIL', 'ESD', 'ITO-RESIDUE-T']","['CF', 'TFT']"
GLASS CULLET@OP@CF@Cell_20220901_B2362AF-1-3.jpg,CF,CF,OP,OP,GLASS CULLET,GLASS CULLET,"['OP', 'UP', 'INT', 'NP']","['GLASS CULLET', 'POLYMER', 'ITO-RESIDUE-T', 'LIGHT METAL', 'FIBER']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220507_B4YV0VP-1-2.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'OP', 'NP', 'INT']","['PI SPOT-WITH PAR', 'ITO-RESIDUE-T', 'CF PS DEFORMATION', 'AS-RESIDUE-E', 'FIBER']","['TFT', 'CF']"
CF DEFECT@NP@CF@CF_20220523_B3A60GQ-1-2.jpg,CF,CF,NP,NP,CF DEFECT,CF DEFECT,"['NP', 'UP', 'INT', 'OP']","['CF DEFECT', 'CF REPAIR FAIL', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'PI SPOT-WITH PAR']","['CF', 'TFT']"
CF DEFECT@NP@CF@CF_20220730_B6531YC-1-3.jpg,CF,CF,NP,NP,CF DEFECT,CF DEFECT,"['NP', 'UP', 'OP', 'INT']","['CF DEFECT', 'GLASS BROKEN', 'FIBER', 'POLYMER', 'ESD']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220501_B4V79YD-1-2.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'INT', 'NP', 'OP']","['PI SPOT-WITH PAR', 'FIBER', 'CF DEFECT', 'CF PS DEFORMATION', 'PV-HOLE-T']","['TFT', 'CF']"
POLYMER@UP@TFT@Cell_20220730_B63S1FH-1-3.jpg,TFT,TFT,UP,UP,POLYMER,POLYMER,"['UP', 'NP', 'OP', 'INT']","['POLYMER', 'ITO-RESIDUE-T', 'CF REPAIR FAIL', 'ESD', 'FIBER']","['TFT', 'CF']"
CF DEFECT@NP@CF@CF_20220703_B61M61G-1-1.jpg,CF,CF,NP,NP,CF DEFECT,CF DEFECT,"['NP', 'INT', 'UP', 'OP']","['CF DEFECT', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'M1-ABNORMAL', 'FIBER']","['CF', 'TFT']"
CF PS DEFORMATION@NP@CF@CF_20220914_CA2B819110PD-1-3.jpg,CF,CF,NP,NP,CF PS DEFORMATION,CF PS DEFORMATION,"['NP', 'OP', 'UP', 'INT']","['CF PS DEFORMATION', 'FIBER', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'M1-ABNORMAL']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@TFT@Cell_20221007_B85V5RF-1-3.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'INT', 'OP', 'NP']","['PI SPOT-WITH PAR', 'POLYMER', 'CF PS DEFORMATION', 'LIGHT METAL', 'GLASS BROKEN']","['TFT', 'CF']"
CF REPAIR FAIL@NP@CF@CF_20221006_B90P82T-1-2.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'OP', 'INT', 'UP']","['CF REPAIR FAIL', 'PV-HOLE-T', 'M1-ABNORMAL', 'GLASS CULLET', 'FIBER']","['CF', 'TFT']"
CF REPAIR FAIL@NP@CF@CF_20221007_B87J2AA-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'INT', 'UP', 'OP']","['CF REPAIR FAIL', 'CF PS DEFORMATION', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'AS-RESIDUE-E']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220512_B3AV3YR-1-2.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'OP', 'INT', 'NP']","['PI SPOT-WITH PAR', 'GLASS CULLET', 'CF REPAIR FAIL', 'GLASS BROKEN', 'AS-RESIDUE-E']","['TFT', 'CF']"
PV-HOLE-T@NP@TFT@Array_20220516_B4UU3EQ-1-3.jpg,TFT,TFT,NP,NP,PV-HOLE-T,PV-HOLE-T,"['NP', 'OP', 'UP', 'INT']","['PV-HOLE-T', 'CF PS DEFORMATION', 'ITO-RESIDUE-T', 'CF REPAIR FAIL', 'AS-RESIDUE-E']","['TFT', 'CF']"
GLASS CULLET@OP@CF@Cell_20220502_B4UQ0GK-2-1.jpg,CF,CF,OP,OP,GLASS CULLET,GLASS CULLET,"['OP', 'NP', 'UP', 'INT']","['GLASS CULLET', 'CF PS DEFORMATION', 'CF DEFECT', 'AS-RESIDUE-E', 'LIGHT METAL']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220504_B4MY21M-1-2.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'INT', 'OP', 'NP']","['PI SPOT-WITH PAR', 'ESD', 'POLYMER', 'CF DEFECT', 'GLASS CULLET']","['TFT', 'CF']"
AS-RESIDUE-E@NP@TFT@Array_20220924_B8416NJ-1-3.jpg,TFT,TFT,NP,NP,AS-RESIDUE-E,AS-RESIDUE-E,"['NP', 'OP', 'UP', 'INT']","['AS-RESIDUE-E', 'FIBER', 'M1-ABNORMAL', 'ITO-RESIDUE-T', 'POLYMER']","['TFT', 'CF']"
FIBER@UP@TFT@Cell_20220920_B4Y124P-1-3.jpg,TFT,TFT,UP,UP,FIBER,FIBER,"['UP', 'NP', 'INT', 'OP']","['FIBER', 'PI SPOT-WITH PAR', 'CF REPAIR FAIL', 'ESD', 'AS-RESIDUE-E']","['TFT', 'CF']"
AS-RESIDUE-E@NP@TFT@Array_20220924_B8416NJ-1-1.jpg,TFT,TFT,NP,NP,AS-RESIDUE-E,AS-RESIDUE-E,"['NP', 'UP', 'OP', 'INT']","['AS-RESIDUE-E', 'FIBER', 'ITO-RESIDUE-T', 'CF PS DEFORMATION', 'PI SPOT-WITH PAR']","['TFT', 'CF']"
CF REPAIR FAIL@NP@CF@CF_20221027_BAPY6NS-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'OP', 'UP', 'INT']","['CF REPAIR FAIL', 'POLYMER', 'M1-ABNORMAL', 'ITO-RESIDUE-T', 'AS-RESIDUE-E']","['CF', 'TFT']"
CF REPAIR FAIL@NP@CF@CF_20220818_B73912E-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'UP', 'OP', 'INT']","['CF REPAIR FAIL', 'CF PS DEFORMATION', 'ITO-RESIDUE-T', 'CF DEFECT', 'M1-ABNORMAL']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220818_B7646PM-1-3.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'OP', 'NP', 'INT']","['PI SPOT-WITH PAR', 'CF PS DEFORMATION', 'CF REPAIR FAIL', 'POLYMER', 'ESD']","['TFT', 'CF']"
FIBER@UP@TFT@Cell_20221006_B9443XH-1-3.jpg,TFT,TFT,UP,UP,FIBER,FIBER,"['UP', 'INT', 'OP', 'NP']","['FIBER', 'GLASS BROKEN', 'ESD', 'CF PS DEFORMATION', 'LIGHT METAL']","['TFT', 'CF']"
CF PS DEFORMATION@NP@CF@CF_20220721_B54Y64F-1-3.jpg,CF,CF,NP,NP,CF PS DEFORMATION,CF PS DEFORMATION,"['NP', 'OP', 'INT', 'UP']","['CF PS DEFORMATION', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'FIBER', 'ESD']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220907_B84V2HL-1-3.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'OP', 'INT', 'NP']","['PI SPOT-WITH PAR', 'CF PS DEFORMATION', 'CF REPAIR FAIL', 'GLASS BROKEN', 'ITO-RESIDUE-T']","['TFT', 'CF']"
CF PS DEFORMATION@NP@CF@CF_20220702_B51T1ZK-1-3.jpg,CF,CF,NP,NP,CF PS DEFORMATION,CF PS DEFORMATION,"['NP', 'OP', 'INT', 'UP']","['CF PS DEFORMATION', 'PV-HOLE-T', 'AS-RESIDUE-E', 'ITO-RESIDUE-T', 'FIBER']","['CF', 'TFT']"
POLYMER@OP@CF@Cell_20220625_8L2B55D3B0BB-1-4.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'INT', 'NP', 'UP']","['POLYMER', 'FIBER', 'M1-ABNORMAL', 'CF PS DEFORMATION', 'LIGHT METAL']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220528_B4TR0AT-1-2.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'NP', 'INT', 'OP']","['PI SPOT-WITH PAR', 'AS-RESIDUE-E', 'POLYMER', 'ESD', 'PV-HOLE-T']","['TFT', 'CF']"
PI SPOT-WITH PAR@UP@CF@Cell_20220518_B52F1SP-1-3.jpg,CF,CF,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'INT', 'OP', 'NP']","['PI SPOT-WITH PAR', 'GLASS BROKEN', 'GLASS CULLET', 'POLYMER', 'M1-ABNORMAL']","['CF', 'TFT']"
CF REPAIR FAIL@NP@CF@CF_20220520_B52Y52C-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'OP', 'UP', 'INT']","['CF REPAIR FAIL', 'M1-ABNORMAL', 'AS-RESIDUE-E', 'LIGHT METAL', 'FIBER']","['CF', 'TFT']"
LIGHT METAL@UP@CF@Cell_20220829_9H2B64J7Z0AF-1-3.jpg,CF,CF,UP,UP,LIGHT METAL,LIGHT METAL,"['UP', 'INT', 'NP', 'OP']","['LIGHT METAL', 'ITO-RESIDUE-T', 'FIBER', 'PI SPOT-WITH PAR', 'PV-HOLE-T']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220723_B65Z3DB-1-3.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'NP', 'INT', 'OP']","['PI SPOT-WITH PAR', 'POLYMER', 'ITO-RESIDUE-T', 'CF PS DEFORMATION', 'AS-RESIDUE-E']","['TFT', 'CF']"
M1-ABNORMAL@NP@TFT@Array_20220618_B4V14TW-1-1.jpg,TFT,TFT,NP,NP,M1-ABNORMAL,M1-ABNORMAL,"['NP', 'UP', 'OP', 'INT']","['M1-ABNORMAL', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'CF PS DEFORMATION', 'FIBER']","['TFT', 'CF']"
AS-RESIDUE-E@NP@TFT@Array_20220726_B65Z3GR-1-2.jpg,TFT,TFT,NP,NP,AS-RESIDUE-E,AS-RESIDUE-E,"['NP', 'INT', 'UP', 'OP']","['AS-RESIDUE-E', 'M1-ABNORMAL', 'CF PS DEFORMATION', 'FIBER', 'PV-HOLE-T']","['TFT', 'CF']"
POLYMER@OP@CF@Cell_20220517_512B5055Y0GB-1-3.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'INT', 'NP', 'UP']","['POLYMER', 'FIBER', 'CF PS DEFORMATION', 'ITO-RESIDUE-T', 'PI SPOT-WITH PAR']","['CF', 'TFT']"
ITO-RESIDUE-T@NP@TFT@Array_20220728_B56D7EB-1-1.jpg,TFT,TFT,NP,NP,ITO-RESIDUE-T,ITO-RESIDUE-T,"['NP', 'INT', 'OP', 'UP']","['ITO-RESIDUE-T', 'PV-HOLE-T', 'AS-RESIDUE-E', 'M1-ABNORMAL', 'CF PS DEFORMATION']","['TFT', 'CF']"
CF REPAIR FAIL@NP@CF@CF_20221028_BAQ96NG-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'OP', 'UP', 'INT']","['CF REPAIR FAIL', 'CF DEFECT', 'PV-HOLE-T', 'FIBER', 'ITO-RESIDUE-T']","['CF', 'TFT']"
FIBER@OP@CF@Cell_20220503_B3A743R-1-3.jpg,CF,CF,OP,OP,FIBER,FIBER,"['OP', 'UP', 'NP', 'INT']","['FIBER', 'LIGHT METAL', 'CF DEFECT', 'PV-HOLE-T', 'ITO-RESIDUE-T']","['CF', 'TFT']"
AS-RESIDUE-E@NP@TFT@Array_20220523_B3BM4FD-1-1.jpg,TFT,TFT,NP,NP,AS-RESIDUE-E,AS-RESIDUE-E,"['NP', 'UP', 'INT', 'OP']","['AS-RESIDUE-E', 'PV-HOLE-T', 'FIBER', 'ITO-RESIDUE-T', 'CF DEFECT']","['TFT', 'CF']"
LIGHT METAL@UP@CF@Cell_20220831_B56M9FD-1-3.jpg,CF,CF,UP,UP,LIGHT METAL,LIGHT METAL,"['UP', 'NP', 'INT', 'OP']","['LIGHT METAL', 'PI SPOT-WITH PAR', 'FIBER', 'POLYMER', 'GLASS BROKEN']","['CF', 'TFT']"
ESD@INT@TFT@Cell_20220809_B7546DC-1-2.jpg,TFT,TFT,INT,INT,ESD,ESD,"['INT', 'NP', 'OP', 'UP']","['ESD', 'ITO-RESIDUE-T', 'AS-RESIDUE-E', 'FIBER', 'M1-ABNORMAL']","['TFT', 'CF']"
POLYMER@OP@CF@Cell_20221018_B95B9WE-1-3.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'NP', 'INT', 'UP']","['POLYMER', 'FIBER', 'CF PS DEFORMATION', 'M1-ABNORMAL', 'LIGHT METAL']","['CF', 'TFT']"
POLYMER@OP@CF@Cell_20220523_B28K72C-1-2.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'INT', 'NP', 'UP']","['POLYMER', 'FIBER', 'M1-ABNORMAL', 'CF PS DEFORMATION', 'PI SPOT-WITH PAR']","['CF', 'TFT']"
CF REPAIR FAIL@NP@CF@CF_20221101_BAR41GR-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'OP', 'UP', 'INT']","['CF REPAIR FAIL', 'FIBER', 'POLYMER', 'PI SPOT-WITH PAR', 'CF PS DEFORMATION']","['CF', 'TFT']"
CF DEFECT@NP@CF@CF_20221030_BAP873G-1-3.jpg,CF,CF,NP,NP,CF DEFECT,CF DEFECT,"['NP', 'UP', 'INT', 'OP']","['CF DEFECT', 'PI SPOT-WITH PAR', 'CF REPAIR FAIL', 'ESD', 'AS-RESIDUE-E']","['CF', 'TFT']"
